
DEN,1,0.5,1,0,1,1,1,1,1,0,1,1,1,1,1,1
DEN,1,1,1,0.5,1,0.5,1,1,1,0,1,1,1,0.5,1,1
DEN,1,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0
DEN,1,0,1,0,1,0.5,1,1,0.5,0,0,1,1,0,1,1
DEN,0,0,0,1,1,1,0.5,1,1,1,1,0,0,1,0,0
DEN,0,0,0.5,0,0,0.5,1,1,0,1,0,0,1,1,1,0
DEN,0,0.5,1,0,1,1,1,1,1,0,0,1,1,1,1,0
0.0,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.0,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.0,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.4642857142857143
DEN,1,0.5,1,0,1,1,1,1,1,0,1,1,1,1,1,1
DEN,1,1,1,0.5,1,0.5,1,1,1,0,1,1,1,0.5,1,1
DEN,1,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0
DEN,1,0,1,0,1,0.5,1,1,0.5,0,0,1,1,0,1,1
DEN,0,0,0,1,1,1,0.5,1,1,1,1,0,0,1,0,0
DEN,0,0,0.5,0,0,0.5,1,1,0,1,0,0,1,1,1,0
DEN,0,0.5,1,0,1,1,1,1,1,0,0,1,1,1,1,0
0.0,1.0,0.42857142857142855,1.0,0.0,1.0,0.42857142857142855,1.0,1.0,0.7142857142857143,0.0,0.7142857142857143,1.0,1.0,0.42857142857142855,0.75
DEN,1,0.5,1,0,1,1,1,1,1,0,1,1,1,1,1,1
DEN,1,1,1,0.5,1,0.5,1,1,1,0,1,1,1,0.5,1,1
DEN,1,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0
DEN,1,0,1,0,1,0.5,1,1,0.5,0,0,1,1,0,1,1
DEN,0,0,0,1,1,1,0.5,1,1,1,1,0,0,1,0,0
DEN,0,0,0.5,0,0,0.5,1,1,0,1,0,0,1,1,1,0
DEN,0,0.5,1,0,1,1,1,1,1,0,0,1,1,1,1,0
0.0,1.4285714285714286,0.5714285714285714,1.4285714285714286,0.0,1.4285714285714286,0.5714285714285714,1.4285714285714286,1.4285714285714286,1.0,0.0,1.0,1.4285714285714286,1.4285714285714286,0.5714285714285714,0.9642857142857143
DEN,1,0.5,1,0,1,1,1,1,1,0,1,1,1,1,1,1
DEN,1,1,1,0.5,1,0.5,1,1,1,0,1,1,1,0.5,1,1
DEN,1,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0
DEN,1,0,1,0,1,0.5,1,1,0.5,0,0,1,1,0,1,1
DEN,0,0,0,1,1,1,0.5,1,1,1,1,0,0,1,0,0
DEN,0,0,0.5,0,0,0.5,1,1,0,1,0,0,1,1,1,0
DEN,0,0.5,1,0,1,1,1,1,1,0,0,1,1,1,1,0
0.0,2.0,0.8571428571428571,2.0,0.0,2.0,0.8571428571428571,2.0,2.0,1.4285714285714286,0.0,1.4285714285714286,2.0,2.0,0.8571428571428571,1.25
DEN,1,0.5,1,0,1,1,1,1,1,0,1,1,1,1,1,1
DEN,1,1,1,0.5,1,0.5,1,1,1,0,1,1,1,0.5,1,1
DEN,1,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0
DEN,1,0,1,0,1,0.5,1,1,0.5,0,0,1,1,0,1,1
DEN,0,0,0,1,1,1,0.5,1,1,1,1,0,0,1,0,0
DEN,0,0,0.5,0,0,0.5,1,1,0,1,0,0,1,1,1,0
DEN,0,0.5,1,0,1,1,1,1,1,0,0,1,1,1,1,0
0.0,2.4285714285714284,1.1428571428571428,2.4285714285714284,0.0,2.4285714285714284,1.1428571428571428,2.4285714285714284,2.4285714285714284,1.8571428571428572,0.0,1.8571428571428572,2.4285714285714284,2.4285714285714284,1.1428571428571428,1.5357142857142858
DEN,1,0.5,1,0,1,1,1,1,1,0,1,1,1,1,1,1
DEN,1,1,1,0.5,1,0.5,1,1,1,0,1,1,1,0.5,1,1
DEN,1,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0
DEN,1,0,1,0,1,0.5,1,1,0.5,0,0,1,1,0,1,1
DEN,0,0,0,1,1,1,0.5,1,1,1,1,0,0,1,0,0
DEN,0,0,0.5,0,0,0.5,1,1,0,1,0,0,1,1,1,0
DEN,0,0.5,1,0,1,1,1,1,1,0,0,1,1,1,1,0
0.0,3.0,1.4285714285714286,3.0,0.0,3.0,1.4285714285714286,3.0,3.0,2.2857142857142856,0.0,2.2857142857142856,3.0,3.0,1.4285714285714286,1.8214285714285714
DEN,1,0.5,1,0,1,1,1,1,1,0,1,1,1,1,1,1
DEN,1,1,1,0.5,1,0.5,1,1,1,0,1,1,1,0.5,1,1
DEN,1,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0
DEN,1,0,1,0,1,0.5,1,1,0.5,0,0,1,1,0,1,1
DEN,0,0,0,1,1,1,0.5,1,1,1,1,0,0,1,0,0
DEN,0,0,0.5,0,0,0.5,1,1,0,1,0,0,1,1,1,0
DEN,0,0.5,1,0,1,1,1,1,1,0,0,1,1,1,1,0
0.0,3.4285714285714284,1.7142857142857142,3.4285714285714284,0.0,3.4285714285714284,1.7142857142857142,3.4285714285714284,3.4285714285714284,2.7142857142857144,0.0,2.7142857142857144,3.4285714285714284,3.4285714285714284,1.7142857142857142,2.107142857142857
